25503,tarik,CLG,shroud,Cloud9,hazed,CLG,Skadoodle,Cloud9,FNS,CLG,reltuC,CLG,seangares,Cloud9,n0thing,Cloud9,jdm64,CLG,freakazoid,Cloud9
25504,reltuC,CLG,hazed,CLG,jdm64,CLG,hades,SKDC,FGB,SKDC,FNS,CLG,tarik,CLG,els,SKDC,inVert,SKDC,OCEAN,SKDC
25505,SEMPHIS,compLexity,sancz,compLexity,autimatic,compLexity,roca,compLexity,valens,compLexity,hazed,CLG,jdm64,CLG,FNS,CLG,reltuC,CLG,tarik,CLG
25642,hazed,CLG,tarik,CLG,reltuC,CLG,FNS,CLG,MAiNLiNE,Enemy,Relyks,Enemy,Uber,Enemy,jdm64,CLG,koosta,Enemy,Anomaly,Enemy
25643,tarik,CLG,FNS,CLG,koosta,Enemy,hazed,CLG,jdm64,CLG,reltuC,CLG,MAiNLiNE,Enemy,Relyks,Enemy,Uber,Enemy,Anomaly,Enemy
25660,abE,3sUP,jdm64,CLG,wabbit,3sUP,tarik,CLG,reltuC,CLG,Professor_Chaos,3sUP,arya,3sUP,jasonR,3sUP,hazed,CLG,FNS,CLG
25666,FNS,CLG,steel,Luminosity,boltz,Luminosity,fer,Luminosity,FalleN,Luminosity,coldzera,Luminosity,reltuC,CLG,jdm64,CLG,hazed,CLG,tarik,CLG
25720,FNS,CLG,jdm64,CLG,reltuC,CLG,tarik,CLG,NAF-FLY,Conquest,stanislaw,Conquest,ShahZaM,Conquest,daps,Conquest,RUSH,Conquest,hazed,CLG
25725,NAF-FLY,Conquest,daps,Conquest,RUSH,Conquest,ShahZaM,Conquest,FNS,CLG,stanislaw,Conquest,jdm64,CLG,reltuC,CLG,tarik,CLG,hazed,CLG
25726,NAF-FLY,Conquest,daps,Conquest,stanislaw,Conquest,RUSH,Conquest,hazed,CLG,jdm64,CLG,tarik,CLG,reltuC,CLG,FNS,CLG,ShahZaM,Conquest
25781,jdm64,CLG,tarik,CLG,fnx,Games Academy,SHOOWTiME,Games Academy,lucas,Games Academy,hazed,CLG,reltuC,CLG,hen1,Games Academy,FNS,CLG,TACO,Games Academy
25782,hen1,Games Academy,hazed,CLG,reltuC,CLG,FNS,CLG,tarik,CLG,lucas,Games Academy,jdm64,CLG,fnx,Games Academy,TACO,Games Academy,SHOOWTiME,Games Academy
25810,SPUNJ,Renegades,tarik,CLG,AZR,Renegades,reltuC,CLG,jks,Renegades,yam,Renegades,Havoc,Renegades,FNS,CLG,jdm64,CLG,hazed,CLG
25812,tarik,CLG,FNS,CLG,hazed,CLG,jdm64,CLG,reltuC,CLG,flowsicK,Winterfox,desi,Winterfox,LeX,Winterfox,Xp3,Winterfox,anger,Winterfox
25813,reltuC,CLG,tarik,CLG,hazed,CLG,jdm64,CLG,FNS,CLG,SPUNJ,Renegades,jks,Renegades,AZR,Renegades,Havoc,Renegades,yam,Renegades
25848,adreN,Liquid,nitr0,Liquid,EliGE,Liquid,Hiko,Liquid,FNS,CLG,FugLy,Liquid,reltuC,CLG,hazed,CLG,jdm64,CLG,tarik,CLG
25849,nitr0,Liquid,Hiko,Liquid,FugLy,Liquid,hazed,CLG,jdm64,CLG,EliGE,Liquid,tarik,CLG,FNS,CLG,reltuC,CLG,adreN,Liquid
25868,jks,Renegades,AZR,Renegades,hazed,CLG,reltuC,CLG,Havoc,Renegades,SPUNJ,Renegades,yam,Renegades,jdm64,CLG,tarik,CLG,FNS,CLG
25869,koosta,Enemy,Relyks,Enemy,MAiNLiNE,Enemy,Uber,Enemy,Anomaly,Enemy,reltuC,CLG,FNS,CLG,jdm64,CLG,hazed,CLG,tarik,CLG
25872,jdm64,CLG,hazed,CLG,FNS,CLG,tarik,CLG,glorinsz,Nexus,reltuC,CLG,miKnutty,Nexus,emode,Nexus,HandleD,Nexus,Wade,Nexus
26116,hazed,CLG,reltuC,CLG,tarik,CLG,Xp3,Winterfox,LeX,Winterfox,desi,Winterfox,FNS,CLG,jdm64,CLG,anger,Winterfox,flowsicK,Winterfox
26122,stanislaw,Conquest,tarik,CLG,ShahZaM,Conquest,reltuC,CLG,FNS,CLG,hazed,CLG,NAF-FLY,Conquest,daps,Conquest,RUSH,Conquest,jdm64,CLG
26191,jkaem,G2,Maikelele,G2,rain,G2,tarik,CLG,aizy,G2,FNS,CLG,fox,G2,reltuC,CLG,hazed,CLG,jdm64,CLG
26501,FNS,CLG,sancz,compLexity,jdm64,CLG,tarik,CLG,reltuC,CLG,autimatic,compLexity,SEMPHIS,compLexity,hazed,CLG,roca,compLexity,Warden,compLexity
26503,jdm64,CLG,autimatic,compLexity,sancz,compLexity,hazed,CLG,FNS,CLG,tarik,CLG,SEMPHIS,compLexity,Warden,compLexity,roca,compLexity,reltuC,CLG
26504,autimatic,compLexity,roca,compLexity,SEMPHIS,compLexity,hazed,CLG,sancz,compLexity,Warden,compLexity,tarik,CLG,jdm64,CLG,reltuC,CLG,FNS,CLG
26544,rooRoooo,Splyce,reltuC,CLG,hazed,CLG,tarik,CLG,Stewie2K,Splyce,ptr,Splyce,Slemmy,Splyce,aKis,Splyce,FNS,CLG,jdm64,CLG
26545,rooRoooo,Splyce,reltuC,CLG,jdm64,CLG,hazed,CLG,aKis,Splyce,ptr,Splyce,Stewie2K,Splyce,tarik,CLG,Slemmy,Splyce,FNS,CLG
26558,device,?,Xyp9x,?,hazed,CLG,karrigan,?,jdm64,CLG,dupreeh,?,cajunb,?,reltuC,CLG,FNS,CLG,tarik,CLG
26559,device,?,Xyp9x,?,dupreeh,?,tarik,CLG,cajunb,?,reltuC,CLG,jdm64,CLG,karrigan,?,hazed,CLG,FNS,CLG
26674,fnx,Luminosity,coldzera,Luminosity,FalleN,Luminosity,hazed,CLG,reltuC,CLG,fer,Luminosity,FNS,CLG,tarik,CLG,jdm64,CLG,TACO,Luminosity
26675,jdm64,CLG,hazed,CLG,coldzera,Luminosity,fer,Luminosity,FalleN,Luminosity,reltuC,CLG,fnx,Luminosity,TACO,Luminosity,FNS,CLG,tarik,CLG
27101,ptr,Splyce,Stewie2K,Splyce,reltuC,CLG,aKis,Splyce,Slemmy,Splyce,rooRoooo,Splyce,tarik,CLG,hazed,CLG,jdm64,CLG,pita,CLG
27102,rooRoooo,Splyce,Stewie2K,Splyce,aKis,Splyce,ptr,Splyce,jdm64,CLG,hazed,CLG,reltuC,CLG,tarik,CLG,pita,CLG,Slemmy,Splyce
27105,hazed,CLG,tarik,CLG,jdm64,CLG,reltuC,CLG,pita,CLG,XpLiCiT,Hidden Potential,Demonic,Hidden Potential,nuisance,Hidden Potential,zoidie,Hidden Potential,tribaL,Hidden Potential
27106,jdm64,CLG,hazed,CLG,tarik,CLG,reltuC,CLG,nuisance,Hidden Potential,XpLiCiT,Hidden Potential,pita,CLG,tribaL,Hidden Potential,zoidie,Hidden Potential,Demonic,Hidden Potential
27141,tarik,CLG,yay,VeloX,Brehze,VeloX,Hellbean,VeloX,pita,CLG,reltuC,CLG,jdm64,CLG,Jdwede,VeloX,hazed,CLG,BARRAGE,VeloX
27142,jdm64,CLG,tarik,CLG,hazed,CLG,pita,CLG,reltuC,CLG,Brehze,VeloX,Hellbean,VeloX,BARRAGE,VeloX,Jdwede,VeloX,yay,VeloX
27143,tarik,CLG,hazed,CLG,Brehze,VeloX,jdm64,CLG,reltuC,CLG,pita,CLG,yay,VeloX,Hellbean,VeloX,BARRAGE,VeloX,Jdwede,VeloX
27324,reltuC,CLG,tarik,CLG,jdm64,CLG,LILMAN,CLG,FNS,CLG,jasonR,3sUP,Professor_Chaos,3sUP,abE,3sUP,arya,3sUP,wabbit,3sUP
27326,jdm64,CLG,feNeK,ACE,reltuC,CLG,LILMAN,CLG,tarik,CLG,emode,ACE,FNS,CLG,HitmaN,ACE,glorinsz,ACE,miKnutty,ACE
27328,tarik,CLG,FNS,CLG,jdm64,CLG,Uber,Nexus,sYnceD,Nexus,reltuC,CLG,LILMAN,CLG,dsr,Nexus,rob-wiz,Nexus,APE,Nexus
27336,Stewie2K,Splyce,jdm64,CLG,rooRoooo,Splyce,tarik,CLG,LILMAN,CLG,ptr,Splyce,aKis,Splyce,reltuC,CLG,Slemmy,Splyce,FNS,CLG
27337,FNS,CLG,jdm64,CLG,tarik,CLG,reltuC,CLG,ptr,Splyce,LILMAN,CLG,aKis,Splyce,rooRoooo,Splyce,Slemmy,Splyce,Stewie2K,Splyce
27338,aKis,Splyce,FNS,CLG,tarik,CLG,ptr,Splyce,jdm64,CLG,reltuC,CLG,LILMAN,CLG,rooRoooo,Splyce,Stewie2K,Splyce,Slemmy,Splyce
27344,jdm64,CLG,FNS,CLG,tarik,CLG,hazed,CLG,reltuC,CLG,roca,compLexity,SEMPHIS,compLexity,autimatic,compLexity,Warden,compLexity,sancz,compLexity
27761,jdm64,CLG,hazed,CLG,kennyS,EnVyUs,tarik,CLG,Happy,EnVyUs,reltuC,CLG,FugLy,CLG,NBK-,EnVyUs,apEX,EnVyUs,kioShiMa,EnVyUs
27762,apEX,EnVyUs,kennyS,EnVyUs,jdm64,CLG,Happy,EnVyUs,kioShiMa,EnVyUs,NBK-,EnVyUs,hazed,CLG,tarik,CLG,FugLy,CLG,reltuC,CLG
27768,WorldEdit,FlipSid3,tarik,CLG,FugLy,CLG,bondik,FlipSid3,Shara,FlipSid3,hazed,CLG,jdm64,CLG,reltuC,CLG,markeloff,FlipSid3,B1ad3,FlipSid3
27769,FugLy,CLG,tarik,CLG,hazed,CLG,reltuC,CLG,jdm64,CLG,Shara,FlipSid3,markeloff,FlipSid3,WorldEdit,FlipSid3,B1ad3,FlipSid3,bondik,FlipSid3
27770,reltuC,CLG,tarik,CLG,FugLy,CLG,NBK-,EnVyUs,jdm64,CLG,kennyS,EnVyUs,hazed,CLG,kioShiMa,EnVyUs,Happy,EnVyUs,apEX,EnVyUs
27771,Happy,EnVyUs,kennyS,EnVyUs,kioShiMa,EnVyUs,apEX,EnVyUs,FugLy,CLG,NBK-,EnVyUs,jdm64,CLG,tarik,CLG,hazed,CLG,reltuC,CLG
27772,NBK-,EnVyUs,Happy,EnVyUs,kennyS,EnVyUs,kioShiMa,EnVyUs,apEX,EnVyUs,tarik,CLG,FugLy,CLG,reltuC,CLG,hazed,CLG,jdm64,CLG
27781,apEX,EnVyUs,jdm64,CLG,kioShiMa,EnVyUs,NBK-,EnVyUs,kennyS,EnVyUs,tarik,CLG,hazed,CLG,reltuC,CLG,Happy,EnVyUs,FugLy,CLG
27809,reltuC,CLG,shox,G2,SmithZz,G2,jdm64,CLG,ScreaM,G2,FugLy,CLG,RpK,G2,hazed,CLG,Ex6TenZ,G2,tarik,CLG
27819,ScreaM,G2,SmithZz,G2,Ex6TenZ,G2,jdm64,CLG,shox,G2,tarik,CLG,RpK,G2,reltuC,CLG,FugLy,CLG,hazed,CLG
27825,hazed,CLG,reltuC,CLG,jdm64,CLG,Ex6TenZ,G2,FugLy,CLG,ScreaM,G2,tarik,CLG,SmithZz,G2,shox,G2,RpK,G2
27837,k0nfig,dignitas,Kjaerbye,dignitas,MSL,dignitas,jdm64,CLG,RUBINO,dignitas,tenzki,dignitas,reltuC,CLG,hazed,CLG,tarik,CLG,FugLy,CLG
27849,Xyp9x,Astralis,dupreeh,Astralis,cajunb,Astralis,device,Astralis,karrigan,Astralis,reltuC,CLG,hazed,CLG,jdm64,CLG,FugLy,CLG,tarik,CLG
27852,device,Astralis,cajunb,Astralis,dupreeh,Astralis,karrigan,Astralis,Xyp9x,Astralis,tarik,CLG,reltuC,CLG,hazed,CLG,FugLy,CLG,jdm64,CLG
27856,RUBINO,dignitas,FugLy,CLG,k0nfig,dignitas,tenzki,dignitas,jdm64,CLG,reltuC,CLG,Kjaerbye,dignitas,tarik,CLG,hazed,CLG,MSL,dignitas
27889,jdm64,CLG,Skadoodle,Cloud9,n0thing,Cloud9,reltuC,CLG,Stewie2K,Cloud9,FugLy,CLG,tarik,CLG,hazed,CLG,freakazoid,Cloud9,shroud,Cloud9
27890,shroud,Cloud9,Skadoodle,Cloud9,Stewie2K,Cloud9,freakazoid,Cloud9,n0thing,Cloud9,reltuC,CLG,tarik,CLG,FugLy,CLG,jdm64,CLG,hazed,CLG
27928,hazed,CLG,reltuC,CLG,FugLy,CLG,tarik,CLG,jdm64,CLG,emong,Potato Streamers,fl0m,Potato Streamers,shaffeR,Potato Streamers,summit,Potato Streamers,hades,Potato Streamers
27938,FugLy,CLG,tarik,CLG,Logan,Mild,reltuC,CLG,hazed,CLG,Heeli,Mild,jdm64,CLG,Maple,Mild,Lopez,Mild,DutcH,Mild
27939,jdm64,CLG,FugLy,CLG,hazed,CLG,tarik,CLG,reltuC,CLG,Logan,Mild,Heeli,Mild,Maple,Mild,Lopez,Mild,DutcH,Mild
27957,felps,Tempo Storm,boltz,Tempo Storm,SHOOWTiME,Tempo Storm,lucas,Tempo Storm,tarik,CLG,hen1,Tempo Storm,reltuC,CLG,jdm64,CLG,hazed,CLG,FugLy,CLG
27958,boltz,Tempo Storm,felps,Tempo Storm,hen1,Tempo Storm,tarik,CLG,lucas,Tempo Storm,reltuC,CLG,hazed,CLG,jdm64,CLG,FugLy,CLG,SHOOWTiME,Tempo Storm
27986,USTILO,Renegades,yam,Renegades,AZR,Renegades,SPUNJ,Renegades,FugLy,CLG,jks,Renegades,hazed,CLG,reltuC,CLG,jdm64,CLG,tarik,CLG
27987,SPUNJ,Renegades,jks,Renegades,AZR,Renegades,yam,Renegades,USTILO,Renegades,FugLy,CLG,jdm64,CLG,hazed,CLG,reltuC,CLG,tarik,CLG
28126,reltuC,CLG,tarik,CLG,FugLy,CLG,jdm64,CLG,hazed,CLG,SkyShark,Just Make it Fast,Rarkar,Just Make it Fast,Pollo,Just Make it Fast,daMteG,Just Make it Fast,zecK,Just Make it Fast
28129,hazed,CLG,jdm64,CLG,tarik,CLG,daMteG,Just Make it Fast,FugLy,CLG,reltuC,CLG,zecK,Just Make it Fast,Rarkar,Just Make it Fast,Pollo,Just Make it Fast,SkyShark,Just Make it Fast
28142,rooRoooo,AGG,jdm64,CLG,tarik,CLG,Twistzz,AGG,reltuC,CLG,hazed,CLG,inVert,AGG,FugLy,CLG,els,AGG,OCEAN,AGG
28143,FugLy,CLG,reltuC,CLG,jdm64,CLG,tarik,CLG,hazed,CLG,Twistzz,AGG,els,AGG,rooRoooo,AGG,OCEAN,AGG,inVert,AGG
28151,EliGE,Liquid,s1mple,Liquid,koosta,Liquid,Hiko,Liquid,nitr0,Liquid,jdm64,CLG,reltuC,CLG,tarik,CLG,FugLy,CLG,hazed,CLG
28152,nitr0,Liquid,Hiko,Liquid,EliGE,Liquid,koosta,Liquid,s1mple,Liquid,hazed,CLG,reltuC,CLG,tarik,CLG,FugLy,CLG,jdm64,CLG
28166,jdm64,CLG,freakazoid,Cloud9,hazed,CLG,reltuC,CLG,Stewie2K,Cloud9,tarik,CLG,shroud,Cloud9,Skadoodle,Cloud9,FugLy,CLG,n0thing,Cloud9
28167,tarik,CLG,FugLy,CLG,reltuC,CLG,jdm64,CLG,hazed,CLG,shroud,Cloud9,n0thing,Cloud9,Stewie2K,Cloud9,freakazoid,Cloud9,Skadoodle,Cloud9
28282,tarik,CLG,Uber,Selfless,MAiNLiNE,Selfless,Nifty,Selfless,reltuC,CLG,FugLy,CLG,jdm64,CLG,hazed,CLG,Lucky,Selfless,Relyks,Selfless
28283,Uber,Selfless,Nifty,Selfless,Lucky,Selfless,tarik,CLG,Relyks,Selfless,MAiNLiNE,Selfless,reltuC,CLG,FugLy,CLG,jdm64,CLG,hazed,CLG
28288,jdm64,CLG,reltuC,CLG,hazed,CLG,FugLy,CLG,tarik,CLG,Chuti,QuetzaL,SecretAgent,QuetzaL,k1Nky,QuetzaL,spaydeR,QuetzaL,v1ko,QuetzaL
28289,FugLy,CLG,hazed,CLG,jdm64,CLG,reltuC,CLG,v1ko,QuetzaL,tarik,CLG,k1Nky,QuetzaL,spaydeR,QuetzaL,SecretAgent,QuetzaL,Chuti,QuetzaL
28330,reltuC,CLG,arya,Splyce,DAVEY,Splyce,FugLy,CLG,jasonR,Splyce,tarik,CLG,abE,Splyce,Professor_Chaos,Splyce,hazed,CLG,jdm64,CLG
28350,tarik,CLG,Pimp,SK,reltuC,CLG,FugLy,CLG,Magiskb0Y,SK,MODDII,SK,jdm64,CLG,Friis,SK,AcilioN,SK,hazed,CLG
28372,tarik,CLG,reltuC,CLG,hazed,CLG,Furlan,Vexed,rallen,Vexed,GruBy,Vexed,oskarish,Vexed,jdm64,CLG,FugLy,CLG,repo,Vexed
28373,repo,Vexed,GruBy,Vexed,rallen,Vexed,oskarish,Vexed,tarik,CLG,jdm64,CLG,Furlan,Vexed,reltuC,CLG,hazed,CLG,FugLy,CLG
28379,rallen,Vexed,tarik,CLG,jdm64,CLG,oskarish,Vexed,GruBy,Vexed,hazed,CLG,FugLy,CLG,reltuC,CLG,repo,Vexed,Furlan,Vexed
28414,FugLy,CLG,tarik,CLG,hazed,CLG,ptr,NRG,LEGIJA,NRG,gob b,NRG,just9n,NRG,jdm64,CLG,SileNt3m,NRG,reltuC,CLG
28415,ptr,NRG,jdm64,CLG,LEGIJA,NRG,FugLy,CLG,SileNt3m,NRG,tarik,CLG,reltuC,CLG,gob b,NRG,just9n,NRG,hazed,CLG
28416,ptr,NRG,just9n,NRG,FugLy,CLG,gob b,NRG,LEGIJA,NRG,tarik,CLG,SileNt3m,NRG,jdm64,CLG,reltuC,CLG,hazed,CLG
28902,tarik,CLG,FugLy,CLG,jdm64,CLG,reltuC,CLG,Char,Noble,cutlazz,Noble,hazed,CLG,joshbM,Noble,flashstep,Noble,virtus,Noble
28903,tarik,CLG,reltuC,CLG,FugLy,CLG,jdm64,CLG,hazed,CLG,joshbM,Noble,cutlazz,Noble,Char,Noble,virtus,Noble,flashstep,Noble
28986,hazed,CLG,FugLy,CLG,reltuC,CLG,jdm64,CLG,roca,compLexity,sancz,compLexity,tarik,CLG,shinobi,compLexity,dephh,compLexity,witmer,compLexity
28997,hazed,CLG,rooRoooo,KKona,jdm64,CLG,tarik,CLG,reltuC,CLG,FugLy,CLG,Twistzz,KKona,inVert,KKona,els,KKona,OCEAN,KKona
28998,hazed,CLG,Twistzz,KKona,inVert,KKona,tarik,CLG,reltuC,CLG,OCEAN,KKona,FugLy,CLG,rooRoooo,KKona,els,KKona,jdm64,CLG
