MatchID, Map,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
15008,dust2_se,0,4,16,12,3,15,11,1,14,11,4,14,8,3,17,6,3,15,20,2,10,19,4,9,15,7,8,14,9,11,7,2,10
15011,dust2_se,0,4,16,11,5,18,12,1,17,11,1,17,10,1,18,9,1,17,20,3,8,22,3,9,15,3,10,16,5,14,14,3,12
15012,dust2_se,1,16,13,26,8,21,23,4,19,24,6,20,16,6,20,13,3,21,28,2,18,24,4,19,23,4,21,13,4,22,13,7,22
15013,nuke_se,1,16,8,27,3,10,19,3,10,19,6,14,19,9,15,15,4,14,20,3,20,17,2,18,11,4,19,6,3,21,8,2,22
15014,nuke_se,0,12,16,21,3,19,20,6,22,20,1,21,16,3,19,12,6,22,32,1,14,20,6,16,20,3,19,18,3,18,13,7,22
15015,inferno_se,1,16,0,20,3,3,22,5,6,16,5,5,11,2,1,11,3,6,7,-,16,5,1,16,5,1,16,3,-,16,1,1,16
15016,mirage_ce,1,16,7,27,1,13,25,4,14,16,6,10,15,4,14,14,7,15,22,3,19,20,1,17,9,5,21,8,4,21,6,5,19
15017,nuke_se,1,16,4,20,1,7,19,2,11,19,5,12,20,5,13,9,3,14,15,1,17,15,2,18,10,-,16,9,4,18,7,4,18
15018,mirage_ce,0,9,16,18,5,21,15,2,17,16,1,22,13,1,19,11,4,20,22,3,15,21,4,14,18,5,14,16,2,12,22,9,18
15019,inferno_se,0,8,16,23,3,20,16,5,18,13,-,19,11,5,21,9,4,21,27,11,14,19,6,15,18,3,11,20,4,15,14,3,17
15020,inferno_se,1,16,2,21,2,8,19,4,8,15,4,6,16,8,9,13,-,13,14,1,16,7,-,17,8,2,17,9,1,18,6,1,16
15021,mirage_ce,1,16,3,20,5,7,20,3,7,18,5,8,18,2,6,10,2,8,10,2,16,5,-,16,8,5,17,8,1,19,5,1,18
15022,nuke_se,1,16,0,19,4,5,19,3,8,16,3,9,15,-,8,11,3,5,12,-,16,11,-,16,6,-,16,3,1,16,3,2,16
15023,train_se,0,11,16,25,1,18,21,1,20,15,5,23,12,7,24,8,3,21,29,5,17,22,5,16,20,5,14,17,4,16,18,3,18
15024,train_se,1,16,13,28,4,22,22,7,20,22,3,20,17,4,22,12,8,18,28,4,21,27,5,16,20,1,20,15,5,24,11,4,20
15025,nuke_se,0,3,16,17,1,15,9,3,17,5,2,17,5,3,17,4,5,18,23,2,8,20,6,8,20,4,7,10,2,7,11,2,10
15026,dust2_se,0,8,16,19,3,20,13,2,18,14,4,23,12,5,22,7,1,19,35,4,12,26,2,10,14,4,12,13,6,15,14,9,16
15027,mirage_ce,0,2,16,10,3,17,9,1,17,9,1,18,5,1,17,5,4,18,27,1,5,17,5,7,17,2,10,17,2,8,9,4,8
15028,nuke_se,1,16,1,24,2,1,20,3,4,15,6,6,11,3,7,12,4,11,10,-,17,5,4,17,5,1,16,5,1,16,4,1,16
15029,train_se,0,11,16,23,5,20,18,8,18,17,3,19,15,4,20,13,5,22,31,7,15,29,4,19,18,5,17,14,7,16,6,8,19
15030,nuke_se,1,16,10,23,2,13,21,1,16,21,7,19,21,3,19,14,4,17,18,4,18,18,5,21,17,1,20,16,3,20,14,4,22
15031,inferno_se,1,16,5,20,2,8,22,6,9,18,6,8,15,5,11,17,8,14,16,3,20,10,2,19,10,6,18,8,1,17,6,-,18
15032,dust2_se,1,16,4,24,5,10,21,6,10,16,5,11,17,7,11,10,4,9,13,1,19,13,6,18,12,3,17,7,4,16,5,4,18
15033,inferno_se,0,13,16,21,2,19,22,1,21,14,7,17,16,6,17,16,5,20,25,3,19,20,8,17,21,6,18,17,5,20,11,3,16
15034,mirage_ce,0,13,16,28,8,19,23,7,21,19,5,19,17,10,20,14,5,21,22,7,19,23,1,16,20,3,23,19,3,22,16,8,21
15035,nuke_se,0,14,16,32,4,21,19,8,21,13,3,18,15,6,23,14,7,24,27,7,16,23,3,20,22,1,20,21,2,20,14,7,17
15036,mirage_ce,0,4,16,18,3,16,17,4,15,9,-,19,7,4,17,5,4,18,20,2,13,18,7,11,18,4,10,19,3,12,10,3,10
15037,nuke_se,0,10,16,21,1,18,15,2,20,13,2,19,13,6,18,14,9,22,28,4,15,20,9,18,20,4,12,15,2,16,13,7,15
15038,dust2_se,0,13,16,30,5,18,21,2,19,21,5,20,14,6,20,12,2,23,24,6,16,23,1,18,20,1,19,17,5,22,15,13,23
15039,inferno_se,0,7,16,19,3,16,16,6,21,13,4,17,12,3,20,6,4,19,21,4,12,19,5,12,19,4,13,17,4,14,16,1,15
15040,nuke_se,1,16,11,27,3,16,25,5,15,21,3,15,14,8,19,13,8,21,22,-,20,20,4,19,13,7,18,15,5,20,16,5,23
15041,mirage_ce,0,12,16,23,2,20,17,4,20,15,2,18,14,3,19,15,11,21,24,4,16,21,2,16,19,5,17,20,2,17,14,1,18
15042,nuke_se,1,16,7,26,2,11,18,3,13,19,6,15,16,6,13,16,2,12,16,1,17,16,3,18,13,2,21,10,6,20,8,5,19
15043,mirage_ce,1,16,2,26,3,10,19,3,8,13,2,4,15,7,9,12,6,11,9,1,16,9,5,17,9,2,18,7,1,17,7,-,17
15044,train_se,1,16,11,21,4,15,20,3,13,21,3,16,23,7,16,19,6,16,18,2,18,17,3,21,17,4,23,17,4,22,7,4,20
15045,nuke_se,1,16,10,24,1,14,25,3,16,23,3,15,15,5,13,13,6,15,20,2,19,18,-,19,13,-,21,15,4,21,7,3,20
15046,mirage_ce,0,8,16,18,2,17,15,3,20,15,4,19,15,7,20,11,2,18,24,1,13,20,3,13,19,5,15,21,2,19,10,1,14
15047,train_se,0,9,16,26,4,17,16,2,18,15,4,19,11,3,16,9,1,21,25,9,14,22,3,17,22,3,17,14,4,17,8,1,12
15048,mirage_ce,1,16,1,27,4,7,17,1,7,16,2,5,9,3,8,9,4,9,9,-,16,8,2,14,9,-,15,6,2,17,4,3,16
15049,inferno_se,0,9,16,17,3,13,16,1,18,16,3,20,10,4,18,10,2,19,24,3,13,21,4,13,14,3,11,15,2,17,14,5,15
15050,dust2_se,1,16,13,28,5,16,25,5,20,18,3,20,14,4,17,18,5,20,22,3,20,20,4,22,19,5,19,16,5,22,16,7,22
15051,mirage_ce,1,16,14,29,2,20,25,4,19,23,4,22,18,4,23,11,7,23,30,1,23,23,5,18,21,9,19,18,12,24,15,8,22
15052,dust2_se,0,7,16,20,2,20,16,3,20,16,2,18,10,4,18,10,3,19,27,3,13,22,5,14,16,2,13,14,4,14,16,3,18
15053,mirage_ce,0,11,16,23,7,20,19,5,21,21,4,22,14,2,21,9,3,22,23,1,13,24,5,17,20,2,15,21,3,20,18,3,21
15054,inferno_se,1,16,6,25,5,11,19,2,9,20,2,12,16,2,9,8,2,9,13,5,17,11,4,18,11,2,20,8,2,16,7,2,17
15055,dust2_se,0,13,16,18,1,18,20,3,20,18,-,20,20,6,22,13,3,23,26,5,19,25,6,17,19,2,17,19,3,17,14,9,19
15056,mirage_ce,0,6,16,16,3,16,16,5,18,13,-,18,7,3,19,7,4,20,24,4,12,23,3,12,20,7,11,11,2,11,13,4,13
15058,train_se,1,16,11,25,2,17,23,2,16,22,6,15,20,5,14,15,9,18,21,6,22,17,4,19,15,8,23,13,6,20,14,3,21
15059,dust2_se,1,16,14,27,6,20,22,5,14,21,6,17,20,5,20,15,2,22,27,1,24,26,8,22,15,3,19,13,3,18,12,5,22
15060,dust2_se,1,16,10,23,1,15,22,1,19,19,6,17,18,8,17,9,8,17,25,1,17,18,4,18,20,4,19,17,4,18,5,2,19
15061,nuke_se,0,8,16,19,4,18,18,1,19,16,5,18,15,4,15,6,5,22,24,2,13,23,4,16,17,1,12,16,4,14,12,9,19
15062,dust2_se,0,9,16,20,1,19,16,3,17,16,4,18,13,8,21,5,2,19,26,6,12,18,2,13,18,2,14,17,6,16,15,8,15
15063,dust2_se,0,10,16,23,3,19,21,3,17,14,6,19,15,5,20,10,8,21,31,2,13,21,1,17,19,3,20,14,3,16,11,4,17
15064,train_se,0,8,16,16,3,20,14,2,20,11,1,19,10,3,18,9,2,19,27,2,11,27,8,11,19,5,13,13,4,12,10,1,13
15065,mirage_ce,0,8,16,16,6,19,17,3,22,13,4,19,12,2,19,11,3,20,30,4,10,19,4,13,18,7,15,16,4,15,16,1,16
15066,mirage_ce,0,2,16,17,1,16,15,2,16,7,1,18,5,4,18,3,3,17,21,2,9,23,4,10,17,4,8,14,6,10,10,1,11
15067,dust2_se,1,16,11,25,3,18,25,5,16,14,3,17,17,4,18,14,6,19,25,4,16,21,2,20,19,3,21,13,6,21,10,1,18
15068,dust2_se,0,10,16,21,4,19,19,1,20,18,4,22,17,3,24,16,5,21,31,4,14,25,7,22,21,2,19,17,6,19,12,2,18
15069,mirage_ce,1,16,8,21,6,15,21,5,16,21,5,15,17,6,15,11,5,16,19,4,19,18,1,18,16,10,20,15,4,17,9,4,17
15071,train_se,1,16,6,28,2,10,17,4,10,15,3,8,16,5,12,14,3,9,14,1,16,10,1,18,9,5,18,8,2,18,7,1,20
15072,dust2_se,1,16,3,23,-,8,21,5,7,14,6,9,12,2,5,13,2,8,13,2,17,9,2,17,7,2,16,5,2,17,3,1,17
15073,dust2_se,1,16,9,29,4,16,22,7,15,17,4,11,16,8,13,16,6,18,20,2,21,15,3,19,13,4,18,15,4,21,10,4,21
15074,train_se,0,9,16,16,3,17,18,3,21,13,2,22,13,1,21,11,7,19,22,4,11,25,2,14,21,3,15,18,7,17,14,-,14
15076,mirage_ce,0,7,16,17,4,20,16,6,19,14,2,19,10,2,17,9,5,19,29,5,12,18,7,14,16,5,12,17,3,14,14,12,14
15079,dust2_se,0,6,16,19,6,18,16,3,18,12,3,19,7,-,19,7,2,21,35,1,14,20,3,10,17,6,13,13,2,9,9,3,15
15080,dust2_se,1,16,13,30,4,17,27,7,21,20,6,21,15,6,22,14,2,22,31,6,19,26,5,19,16,3,22,15,5,22,15,6,24
15081,train_se,0,13,16,20,8,25,18,5,23,20,5,23,14,6,20,12,2,20,33,4,14,28,6,20,19,4,18,16,3,16,15,6,16
15082,inferno_se,1,16,7,31,4,10,23,6,17,19,5,12,9,7,11,12,7,14,15,5,19,16,4,17,11,4,18,10,3,19,12,5,21
15083,dust2_se,1,16,1,21,4,5,19,2,10,16,2,7,13,2,7,12,7,10,10,3,16,11,1,17,7,2,15,8,-,17,3,3,16
15084,inferno_se,1,16,6,22,2,10,20,5,12,17,3,10,16,7,13,15,3,9,14,1,19,11,-,17,10,6,18,10,3,19,9,3,18
15085,inferno_se,0,14,16,32,5,22,18,6,15,24,3,21,15,10,22,8,4,21,22,1,17,21,6,19,20,6,19,20,4,20,18,9,22
15086,mirage_ce,1,16,10,23,6,15,23,5,18,20,5,16,15,4,17,12,8,17,19,6,16,20,2,18,17,3,19,15,5,21,11,5,19
15087,mirage_ce,1,16,11,30,9,16,23,7,18,21,3,16,19,3,17,10,3,15,21,4,20,19,5,22,17,1,21,13,1,18,12,3,22
15088,mirage_ce,0,13,16,28,7,22,24,4,18,20,3,21,14,3,19,15,4,21,24,-,21,20,3,19,22,4,22,18,6,21,17,2,18
15089,mirage_ce,1,16,8,33,5,14,19,3,18,12,3,12,15,2,16,15,6,17,22,3,20,17,-,20,16,4,19,14,3,22,8,1,16
15090,inferno_se,1,16,10,27,3,19,21,3,14,16,2,14,19,7,19,10,5,16,20,4,18,16,5,18,16,3,19,14,6,19,15,2,19
15091,mirage_ce,1,16,5,25,1,11,22,4,12,17,6,10,14,5,9,12,5,12,16,1,16,11,3,18,12,3,18,7,3,18,8,2,20
15098,train_se,1,16,5,22,4,12,19,6,13,14,3,10,15,4,10,15,3,16,20,1,17,15,1,17,9,3,16,9,2,17,8,4,18
15099,mirage_ce,1,16,0,23,3,2,20,3,6,17,3,9,14,12,8,4,2,6,8,-,16,7,2,15,7,1,16,5,3,16,4,3,16
15100,nuke_se,0,13,16,22,5,21,19,6,18,20,5,23,19,2,22,16,4,20,23,7,17,23,8,21,23,2,20,19,2,18,15,11,21
15101,train_se,1,16,5,21,4,13,22,6,10,19,4,11,14,9,12,14,5,14,18,4,18,14,3,17,9,6,17,11,4,20,8,2,18
15102,dust2_se,1,16,10,31,2,15,20,4,15,20,6,18,16,3,14,16,7,15,22,4,21,21,6,19,13,1,21,10,4,20,10,3,22
15103,mirage_ce,1,16,14,26,6,22,23,3,18,22,3,18,22,5,19,12,4,17,19,6,22,22,2,25,17,3,16,17,2,20,18,1,22
15104,mirage_ce,1,16,10,25,3,16,22,5,16,23,6,17,21,7,21,15,6,13,23,3,20,17,-,23,16,2,20,15,4,19,11,5,24
15105,dust2_se,1,16,14,30,2,20,25,2,18,15,10,21,14,2,22,11,2,27,32,5,18,26,7,21,19,7,21,19,4,18,12,7,17
15130,mirage_ce,0,8,16,17,1,18,16,2,19,13,4,17,12,4,18,13,1,19,27,1,13,18,1,12,18,5,13,14,6,17,13,4,16
15131,dust2_se,1,16,5,25,7,10,19,2,8,16,3,9,18,6,11,15,2,11,15,1,18,11,4,19,9,4,19,8,1,18,6,5,19
15133,dust2_se,1,16,14,25,3,23,23,2,23,23,4,22,15,6,22,14,1,25,26,4,22,24,8,21,23,6,19,20,7,17,22,5,21
15134,mirage_ce,1,16,4,27,5,5,20,5,7,19,8,8,14,4,8,10,5,12,12,1,17,8,-,18,6,1,18,7,2,18,5,1,19
15135,dust2_se,1,16,12,20,3,17,21,4,16,21,2,18,22,5,18,16,3,16,18,1,18,19,3,22,18,2,20,17,2,19,13,6,21
15136,inferno_se,1,16,2,26,1,10,19,4,8,15,2,6,16,10,10,8,5,9,11,2,17,11,2,17,8,1,16,7,3,17,6,2,17
15138,mirage_ce,1,16,3,23,5,5,20,5,12,17,1,10,15,7,10,9,2,9,15,-,17,10,-,16,8,1,18,6,-,16,6,5,17
15139,mirage_ce,1,16,12,26,3,18,24,9,19,22,4,20,18,4,16,13,7,19,25,4,21,20,3,21,20,5,20,17,1,20,10,6,22
15140,train_se,1,16,6,23,1,10,26,5,14,22,4,12,16,1,11,11,7,16,17,4,19,16,3,20,12,3,20,9,-,19,9,3,20
15141,mirage_ce,1,16,4,24,10,9,21,4,9,20,2,9,14,6,10,6,8,7,17,4,17,8,2,16,7,1,17,6,2,18,6,1,18
15142,nuke_se,0,13,16,29,4,23,19,5,23,19,1,23,17,3,22,13,5,24,28,7,17,23,4,20,24,7,21,20,3,20,20,3,20
15145,dust2_se,1,16,5,24,3,7,22,9,13,16,2,11,16,1,10,11,3,10,18,2,17,9,1,17,8,3,17,10,1,20,6,4,18
15148,inferno_se,1,16,14,26,3,19,25,3,20,21,3,19,24,4,24,14,5,19,35,2,20,22,2,23,16,4,23,16,4,21,11,9,23
15149,dust2_se,1,16,8,24,-,11,22,4,15,20,8,14,14,5,12,15,6,14,13,-,16,15,1,19,15,4,20,13,5,20,10,-,20
15150,mirage_ce,0,13,16,23,4,17,23,9,25,20,4,21,16,-,24,13,2,23,29,4,18,24,1,18,23,4,17,17,1,21,17,4,21
15151,nuke_se,1,16,9,25,4,13,27,3,15,23,2,14,16,4,14,10,2,13,17,2,20,17,2,19,12,1,20,13,9,22,10,3,20
15152,mirage_ce,0,11,16,19,3,19,18,3,18,13,2,18,13,6,21,13,2,21,27,4,11,21,3,14,17,3,17,17,4,16,15,4,18
15153,inferno_se,1,16,3,23,2,6,18,7,10,14,1,7,17,1,13,12,5,12,12,3,18,11,2,16,10,3,17,10,1,17,5,1,16
15154,dust2_se,0,14,16,23,5,19,26,5,23,25,9,25,14,3,22,17,4,23,30,3,19,25,5,18,22,6,23,18,3,21,17,11,24
15155,mirage_ce,0,3,16,14,3,17,10,3,18,9,2,17,8,2,17,7,7,19,24,4,9,18,3,8,16,2,7,17,6,11,12,8,13
15157,nuke_se,0,11,16,24,1,20,17,3,16,14,2,20,15,1,22,11,3,20,30,5,15,24,4,15,20,1,14,14,2,17,10,7,20
15159,train_se,0,14,16,27,1,17,23,7,19,22,4,25,17,16,19,16,7,23,26,6,20,22,6,19,20,4,21,21,8,23,14,5,22
15160,mirage_ce,0,11,16,23,6,21,21,6,21,16,3,20,16,-,20,13,4,22,28,5,18,23,8,19,18,1,14,20,2,21,15,5,17
15161,train_se,1,16,4,24,5,12,19,3,7,17,2,9,10,4,9,10,4,11,12,1,15,9,4,17,10,2,17,9,2,17,8,3,16
15162,nuke_se,1,16,6,28,3,8,18,-,11,19,6,15,13,4,13,13,2,11,18,2,17,12,4,17,12,1,18,10,1,19,6,-,20
15164,dust2_se,1,16,8,25,3,11,24,4,17,19,2,14,15,5,12,14,4,11,18,3,19,14,2,19,12,1,18,11,5,20,10,2,21
15165,mirage_ce,1,16,13,32,2,18,25,4,19,24,7,16,14,7,19,13,5,20,23,4,23,20,4,18,19,5,23,17,9,22,13,3,22
15166,mirage_ce,1,16,0,19,4,6,14,3,2,17,6,7,16,5,6,13,3,7,7,3,15,7,-,16,6,-,16,6,2,16,2,2,16
15167,nuke_se,1,16,5,27,6,11,21,2,10,18,2,9,12,4,11,14,3,11,15,2,18,14,3,19,7,3,17,9,3,19,7,3,20
15168,inferno_se,1,16,14,28,4,20,23,4,17,20,5,19,17,3,16,18,9,18,26,2,19,21,6,24,19,4,22,14,7,21,10,7,20
15169,dust2_se,0,14,16,27,4,22,26,5,22,19,6,22,12,9,22,14,4,25,28,2,20,28,8,18,21,7,17,20,11,24,16,6,19
15170,mirage_ce,1,16,5,25,3,9,21,1,6,22,3,13,14,3,8,8,3,9,11,-,17,12,4,17,9,1,18,8,5,21,4,2,17
15171,inferno_se,1,16,4,22,6,8,21,2,9,16,2,9,15,1,9,17,7,11,13,2,17,13,1,18,8,5,18,6,1,19,6,4,19
15172,mirage_ce,1,16,10,33,5,14,18,1,14,18,6,15,18,5,16,15,5,19,21,2,21,17,1,21,15,1,21,16,2,21,9,4,19
15173,train_se,0,12,16,26,4,23,19,5,20,17,-,18,18,6,20,10,4,22,28,5,18,27,3,17,22,3,16,16,3,18,10,5,21
15174,inferno_se,0,13,16,22,1,16,23,4,20,16,7,20,13,3,22,12,1,25,30,2,19,22,3,16,20,4,19,18,2,14,13,5,18
15175,mirage_ce,0,14,16,25,7,20,21,5,19,22,4,23,18,2,19,21,6,22,23,2,16,24,6,23,22,3,23,17,4,21,17,4,24
15176,inferno_se,1,16,8,28,6,12,20,8,12,16,8,16,18,1,14,15,4,14,18,6,19,16,5,19,12,1,20,9,6,19,12,4,20
15177,inferno_se,1,16,5,19,5,11,20,5,10,19,3,9,17,3,11,11,6,10,17,-,16,15,2,17,7,1,17,5,2,16,7,2,20
15178,nuke_se,0,6,16,17,2,17,14,2,19,13,3,17,10,3,19,8,3,20,26,6,13,22,4,14,21,4,10,15,3,9,8,3,18
15179,dust2_se,0,10,16,22,5,17,18,-,18,16,4,17,11,1,20,9,3,21,30,2,12,16,3,13,16,2,16,15,5,18,15,8,17
15180,inferno_se,0,6,16,21,-,17,12,3,18,10,4,21,7,3,16,3,2,19,31,1,12,17,4,12,17,4,13,15,3,9,11,3,7
15181,cache,0,10,16,18,3,18,17,3,19,16,4,22,13,1,20,8,-,20,27,3,13,15,-,11,21,6,18,19,2,16,17,3,14
15182,mirage_ce,1,16,12,33,2,16,25,9,20,17,2,13,21,6,18,5,2,18,22,2,20,19,5,19,18,8,18,14,3,22,11,3,22
15183,dust2_se,1,16,13,32,6,18,22,3,18,20,8,19,15,5,18,14,3,18,21,3,21,19,-,18,21,4,22,16,4,19,14,3,23
15184,dust2_se,1,16,11,25,1,14,23,10,16,20,1,16,18,2,15,18,5,14,24,3,18,19,2,20,12,3,22,10,-,21,10,3,23
15185,inferno_se,1,16,11,29,8,17,18,7,16,19,6,19,18,3,18,16,2,17,23,6,19,17,3,19,19,4,21,15,3,19,13,8,22
15186,dust2_se,0,14,16,27,4,22,22,3,20,17,5,23,14,6,22,12,6,22,29,7,15,27,4,20,21,3,18,15,2,17,17,11,22
15187,inferno_se,1,16,10,27,10,16,24,7,14,20,2,14,19,9,15,8,7,14,17,1,21,18,2,19,13,6,20,14,6,20,11,5,18
15189,dust2_se,1,16,8,27,7,11,22,3,10,21,2,14,12,5,11,12,5,13,15,3,18,12,4,19,13,3,20,9,1,17,10,1,20
15190,cache,1,16,5,24,3,11,19,2,12,20,5,13,14,8,9,15,8,18,20,2,18,15,1,20,12,1,18,8,4,17,8,2,19
15191,inferno_se,1,16,11,30,4,13,25,6,14,21,5,12,14,7,15,10,11,16,16,6,17,17,-,22,13,5,22,12,4,19,12,3,21
15196,mirage_ce,0,13,16,24,5,21,23,3,22,19,4,21,16,5,20,12,4,24,24,3,17,23,6,20,21,5,19,21,5,22,18,8,19
15197,inferno_se,0,10,16,21,5,22,16,1,20,17,3,20,16,2,18,14,2,20,21,4,14,21,8,16,23,6,19,17,4,16,17,6,19
15198,cache,1,16,6,22,2,10,24,3,10,20,3,8,17,4,10,16,7,13,13,2,19,11,2,19,12,4,21,8,5,22,7,-,19
15199,dust2_se,1,16,13,23,3,15,25,3,20,22,4,19,18,3,18,16,6,20,24,8,20,23,2,21,18,2,21,14,6,22,13,2,20
15200,inferno_se,1,16,7,21,3,8,18,3,10,18,3,9,21,10,13,12,5,10,13,1,18,14,4,21,8,3,17,8,5,17,7,1,17
15201,inferno_se,0,10,16,17,4,19,17,5,19,16,4,18,16,3,18,14,2,20,24,4,16,24,3,16,16,3,16,17,2,16,13,1,16
15204,dust2_se,0,9,16,23,6,17,21,6,17,18,4,18,12,2,16,10,3,18,26,4,14,19,2,17,15,-,16,12,2,17,13,6,20
15205,mirage_ce,1,16,8,24,3,11,23,8,17,20,4,14,16,5,15,10,3,16,16,4,17,17,1,19,15,1,19,13,1,18,12,3,21
15206,mirage_ce,0,12,16,18,3,21,19,2,19,17,4,19,15,2,23,11,4,19,21,2,12,21,2,17,22,6,18,21,7,18,16,5,15
15207,nuke_se,1,16,7,20,6,10,20,4,11,19,2,8,18,3,9,12,2,12,14,3,17,12,2,20,10,-,16,8,3,19,6,4,18
15208,inferno_se,1,16,14,31,4,19,30,7,22,18,3,19,17,7,19,15,3,19,23,7,20,22,7,24,20,3,23,17,4,23,16,6,22
15209,nuke_se,0,10,16,16,3,22,13,3,20,14,4,19,15,3,24,10,-,23,33,3,12,22,2,12,20,6,16,18,7,14,15,5,14
15210,mirage_ce,1,16,11,29,3,13,20,1,13,21,5,17,17,7,13,18,10,16,17,2,18,16,2,20,19,2,23,11,1,22,9,2,22
15211,dust2_se,1,16,4,27,2,8,20,4,10,17,3,10,14,2,7,14,2,10,19,1,18,8,1,18,9,2,18,4,2,19,4,1,19
15212,train_se,1,16,7,30,3,13,30,5,14,16,6,11,12,3,11,11,4,13,18,2,20,12,1,21,11,5,19,11,3,18,9,3,21
15213,mirage_ce,1,16,14,31,9,22,22,2,18,25,5,20,18,4,18,5,8,22,29,6,20,19,2,20,20,6,22,18,7,19,14,5,20
15214,inferno_se,0,9,16,19,6,18,15,2,16,18,-,21,14,2,20,10,7,20,23,3,13,24,5,16,17,3,15,17,3,15,14,4,18
15215,mirage_ce,1,16,13,27,3,15,24,9,16,22,5,18,20,7,21,14,7,19,21,9,25,17,3,21,19,6,22,16,4,19,15,1,20
15216,dust2_se,1,16,14,28,3,16,21,4,17,22,3,22,15,6,20,14,6,22,24,2,20,23,4,20,18,3,17,16,4,21,16,5,22
15218,inferno_se,1,16,6,24,3,8,17,5,7,18,6,14,19,8,13,17,-,15,14,3,19,12,5,19,11,3,19,10,4,20,10,5,18
15221,dust2_se,1,16,2,28,3,6,18,2,3,13,3,6,15,4,8,11,7,5,6,1,16,8,-,17,6,2,17,6,1,17,2,2,18
15222,mirage_ce,0,3,16,9,4,17,7,1,14,9,2,17,9,2,17,5,2,17,25,5,7,14,1,7,15,2,7,14,7,7,14,4,11
15223,nuke_se,0,8,16,19,6,19,19,2,19,14,1,19,13,4,18,5,1,22,30,2,11,27,3,14,12,4,12,17,3,18,11,1,15
15224,mirage_ce,1,16,7,23,2,16,23,3,13,16,1,12,14,6,15,13,6,13,18,6,16,18,5,18,13,2,18,12,2,20,8,7,17
15225,mirage_ce,1,16,7,23,5,12,22,9,16,17,2,10,17,7,14,14,6,14,19,1,19,15,3,18,14,1,18,10,4,17,8,1,21
15226,dust2_se,0,1,16,10,2,17,8,3,17,5,1,16,5,5,17,4,1,17,23,2,4,16,5,5,16,-,7,18,4,10,11,4,6
15227,inferno_se,1,16,8,36,3,11,17,6,13,20,6,17,15,4,13,10,4,14,21,3,17,15,-,20,14,3,20,8,1,19,10,4,22
15228,cache,1,16,1,21,2,10,20,4,8,14,6,4,13,7,7,12,3,5,10,1,16,9,1,16,7,-,16,4,2,16,4,-,16
15230,inferno_se,1,16,14,24,3,17,22,4,19,24,6,21,17,8,19,12,6,22,26,3,18,21,4,17,21,6,21,15,6,23,15,3,22
15231,inferno_se,0,2,16,13,2,14,12,2,17,10,3,17,9,1,15,3,1,14,23,1,10,16,5,11,13,1,7,11,2,7,14,3,12
15233,nuke_se,0,4,16,11,2,18,9,5,18,9,3,18,8,-,17,7,4,18,24,3,9,22,4,7,22,5,12,10,3,7,10,2,10
15234,mirage_ce,1,16,7,28,7,11,23,2,8,20,1,14,15,6,11,13,11,12,14,1,18,12,2,22,11,1,19,11,-,22,8,3,18
15236,mirage_ce,1,16,10,29,3,14,24,8,17,22,5,17,18,6,15,14,2,17,18,3,20,19,2,20,17,5,23,15,4,22,10,2,23
15237,cache,0,11,16,22,7,22,17,3,19,17,3,20,16,3,20,12,5,18,28,6,17,18,7,16,18,3,15,20,4,19,15,5,17
15238,nuke_se,0,13,16,29,-,18,22,3,21,18,9,25,14,-,19,13,5,24,25,6,18,25,1,17,21,6,19,21,5,22,15,4,20
15239,dust2_se,1,16,8,32,2,13,17,5,16,18,1,15,17,1,15,15,7,15,22,3,19,16,3,20,15,2,20,12,3,19,9,4,21
15240,cache,1,16,7,21,4,14,20,4,14,18,2,11,19,8,18,18,5,16,18,2,19,17,1,20,12,6,18,12,4,19,12,4,20
15241,dust2_se,1,16,11,27,2,17,23,3,16,19,6,22,18,4,22,12,3,20,26,4,20,20,4,17,17,6,17,19,3,23,15,3,23
15244,train_se,0,7,16,18,1,18,13,1,18,14,5,20,11,3,19,8,2,18,20,1,12,23,10,14,17,5,9,18,2,15,15,4,14
15245,cache,0,14,16,27,3,18,25,1,22,22,5,22,11,8,18,13,4,24,26,7,20,22,4,18,19,4,17,21,7,23,16,2,20
15246,nuke_se,1,16,6,25,3,10,23,4,8,14,3,8,16,7,11,12,2,11,13,-,17,11,3,17,10,3,19,8,2,20,5,2,17
15248,dust2_se,0,5,16,15,2,20,9,-,18,8,2,19,7,1,21,6,3,20,25,4,7,21,3,8,18,4,8,17,7,10,17,4,12
15250,inferno_se,1,16,8,17,1,10,18,5,12,18,2,15,15,7,11,17,5,17,17,1,16,17,1,18,8,5,16,12,1,18,11,3,19
15251,mirage_ce,0,9,16,19,5,17,19,2,21,17,5,18,17,4,20,7,7,20,24,1,14,17,6,16,17,5,16,19,-,16,19,6,17
15252,dust2_se,1,16,5,25,5,9,20,5,10,22,1,15,13,5,10,11,4,12,14,-,17,14,2,19,15,4,18,10,2,18,3,3,19
15253,mirage_ce,1,16,9,25,5,14,20,7,13,20,4,16,19,7,12,16,5,19,18,5,21,15,6,18,17,8,22,12,3,18,12,4,21
