MatchID, Map, TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
3087897,de_mirage_go,0,4,16,15,2,19,13,2,17,5,0,18,14,0,16,10,3,19,25,3,12,22,2,9,16,6,9,14,6,13,12,2,14
3087899,de_mirage_go,0,6,16,13,2,18,13,3,17,10,1,21,6,3,20,8,0,19,21,7,11,23,3,9,24,0,14,17,2,9,10,4,8
3087900,de_mirage_go,1,16,2,20,6,9,19,3,7,9,2,8,22,1,7,14,1,8,14,2,16,6,1,17,9,3,17,3,2,16,6,3,18
3087901,de_mirage_go,1,16,0,15,4,4,19,6,9,13,6,6,19,3,5,12,3,5,5,1,15,3,1,16,7,2,15,6,0,16,8,2,16
3087902,de_mirage_go,1,16,11,29,8,19,24,7,19,18,7,20,19,4,15,9,3,20,36,5,17,16,2,20,16,5,21,8,5,22,17,3,21
3087903,de_mirage_go,1,16,14,33,7,23,25,4,23,20,6,16,18,4,20,18,3,20,31,2,23,20,2,20,20,6,23,15,4,24,16,1,24
3087904,de_mirage_go,1,16,1,22,3,7,18,1,7,15,4,7,14,6,10,13,1,5,9,2,16,9,0,17,7,2,17,7,0,16,3,4,16
3087905,de_mirage_go,1,16,11,29,8,13,25,6,20,19,3,17,15,1,22,13,4,22,19,2,17,15,9,22,19,3,18,20,3,20,21,2,24
3087907,de_mirage_go,0,6,16,12,4,20,13,4,19,11,7,18,14,2,18,10,1,17,25,4,12,22,3,12,19,0,10,16,3,16,10,4,11
3087909,de_mirage_go,1,16,11,33,6,14,20,4,18,19,1,16,18,2,17,14,5,20,21,8,20,18,3,21,19,4,20,15,4,22,12,2,21
3087912,de_mirage_go,1,16,3,20,8,11,27,1,6,15,5,11,14,3,8,10,3,10,8,4,17,10,1,17,12,1,17,11,1,17,5,1,18
3087913,de_mirage_go,0,6,16,20,1,17,7,1,21,10,3,19,6,5,20,12,2,19,26,3,12,22,2,8,17,6,13,19,3,13,12,1,10
3087916,de_mirage_go,1,16,4,22,6,9,19,3,7,18,6,11,18,3,9,14,5,6,12,2,17,11,2,18,8,4,19,4,2,19,6,2,19
3087917,de_mirage_go,1,16,3,17,6,10,16,6,12,22,5,7,16,4,6,17,2,7,9,2,17,9,3,16,8,2,18,9,2,18,7,2,19
3087918,de_mirage_go,1,16,9,30,3,11,16,5,17,21,6,14,15,5,20,12,1,15,14,7,20,19,0,20,13,3,21,16,2,19,15,7,16
3087919,de_mirage_go,0,6,16,25,1,18,13,2,19,9,4,20,12,4,19,6,0,20,17,4,17,27,3,9,22,2,12,13,2,14,16,1,13
3087920,de_mirage_go,1,16,13,26,6,19,28,4,18,16,7,21,16,1,20,19,4,22,27,7,21,15,5,20,21,5,19,22,5,21,15,5,24
3087922,de_mirage_go,1,16,10,22,2,15,22,2,17,20,7,13,18,1,14,12,1,15,15,2,19,17,4,21,14,4,14,20,3,20,8,2,20
3087925,de_mirage_go,0,2,16,9,0,14,7,2,17,7,0,18,10,2,18,7,0,17,19,4,13,18,3,9,17,2,8,15,1,5,14,1,8
3087926,de_mirage_go,1,16,11,25,7,19,25,7,17,28,2,18,11,5,19,12,4,19,27,5,22,16,1,18,16,5,20,18,5,23,14,1,19
3087929,de_mirage_go,1,16,5,23,5,10,23,4,14,17,4,14,17,4,9,14,1,11,11,6,18,15,4,18,9,1,19,14,1,18,9,2,21
3087930,de_mirage_go,1,16,3,15,6,9,19,6,6,24,2,7,14,4,11,14,2,10,14,1,17,7,5,16,5,2,18,7,0,17,9,1,18
3087931,de_mirage_go,1,16,6,25,9,11,23,3,12,17,2,10,14,5,12,12,3,12,19,1,17,16,0,18,8,5,18,8,2,19,6,5,19
3087932,de_mirage_go,0,4,16,11,1,15,16,2,16,9,2,17,8,2,19,10,1,19,23,2,8,20,3,8,18,6,13,16,5,13,9,3,13
3087935,de_mirage_go,1,16,5,23,6,9,25,1,9,20,3,15,13,4,14,12,2,13,14,3,19,13,5,17,7,2,18,14,3,20,12,1,19
3087936,de_mirage_go,0,9,16,24,3,18,13,3,17,11,5,21,16,2,18,11,4,20,30,2,14,19,5,12,20,2,13,14,4,20,9,2,17
3087937,de_mirage_go,0,0,16,4,0,16,1,0,16,7,1,16,4,0,16,1,2,16,19,7,5,17,7,5,23,1,1,12,3,4,9,1,2
3087938,de_mirage_go,1,16,4,18,6,10,13,10,14,18,8,11,20,2,8,17,2,10,14,2,17,8,3,17,9,1,19,15,2,18,7,2,17
3087939,de_mirage_go,1,16,6,31,4,13,23,5,11,13,6,13,14,5,9,15,2,9,20,3,18,14,3,19,7,0,19,8,4,19,6,1,21
3088097,de_mirage_go,1,16,14,25,6,17,25,7,22,23,6,18,16,5,17,20,1,21,23,9,22,21,2,21,21,3,23,18,6,24,11,3,21
3088102,de_mirage_go,1,16,7,28,0,11,36,1,11,12,5,12,10,3,13,10,7,13,14,1,21,16,0,17,9,2,21,14,1,19,7,1,18
3088103,de_mirage_go,1,16,4,18,7,12,22,5,13,17,4,10,15,1,10,15,3,14,15,3,15,8,1,18,11,1,17,13,2,19,12,2,18
3088105,de_mirage_go,1,16,12,28,2,19,21,2,20,24,4,17,16,6,18,17,4,20,17,7,20,20,5,23,24,4,23,17,3,21,16,3,19
3088106,de_mirage_go,1,16,12,31,6,21,27,8,13,28,1,17,15,6,17,15,5,18,21,2,20,16,4,23,21,6,23,20,0,25,7,3,25
3088107,de_mirage_go,0,4,16,12,0,17,13,3,18,6,2,18,15,0,18,4,1,17,22,4,12,19,7,7,12,5,14,17,3,8,18,1,9
3088108,de_mirage_go,0,8,16,17,1,16,13,6,21,16,2,18,14,2,21,12,4,17,29,1,15,17,12,17,14,3,15,19,0,14,12,0,12
3088110,de_mirage_go,1,16,11,20,9,20,24,4,17,24,3,16,23,7,20,15,3,14,18,5,20,20,1,24,13,3,21,15,7,20,20,3,21
3088114,de_mirage_go,0,2,16,7,2,18,15,0,16,6,0,17,4,3,18,6,0,17,23,4,6,18,4,9,19,4,6,11,4,11,15,4,6
3088115,de_mirage_go,1,16,2,19,7,6,19,2,6,14,3,10,14,1,5,15,2,5,11,3,17,9,2,16,4,3,16,2,2,17,5,0,16
3088116,de_mirage_go,0,6,16,19,3,18,15,3,19,7,2,21,9,3,18,9,1,20,25,6,14,27,3,11,16,5,13,14,4,10,14,3,11
3088117,de_mirage_go,1,16,1,22,4,8,18,4,9,15,3,8,12,2,6,15,1,5,2,1,16,10,2,16,9,0,17,9,0,16,6,2,17
3088119,de_mirage_go,1,16,12,19,5,19,20,4,17,26,3,20,11,4,19,10,2,20,18,6,18,11,3,18,23,3,16,20,3,19,23,1,16
3088121,de_mirage_go,0,2,16,15,1,16,13,1,18,7,0,17,6,1,17,1,0,18,21,7,9,23,3,6,16,5,10,17,3,9,9,7,8
3088122,de_mirage_go,1,16,3,23,7,6,17,3,6,19,4,8,16,1,5,8,5,5,8,4,17,6,1,17,7,1,17,7,0,16,2,1,17
3088123,de_mirage_go,0,4,16,18,2,17,10,1,18,9,3,18,8,0,17,7,3,19,21,5,11,20,4,9,17,6,12,18,1,8,12,1,12
3088124,de_mirage_go,0,5,16,23,2,18,13,4,19,8,4,19,7,3,19,11,2,21,31,5,11,17,4,10,17,2,14,15,3,13,16,2,14
3088127,de_mirage_go,0,6,16,16,4,19,11,4,20,12,1,20,16,3,20,9,2,19,23,4,15,23,4,13,21,3,14,14,2,11,17,3,11
3088128,de_mirage_go,1,16,9,19,7,18,20,7,15,25,3,15,13,5,19,28,4,14,30,3,16,10,6,20,20,4,23,11,2,23,10,2,23
3088130,de_mirage_go,1,16,0,22,3,6,18,2,6,14,2,5,14,4,3,11,4,7,6,0,15,7,0,16,3,1,16,4,0,16,7,0,16
3088131,de_mirage_go,1,16,14,31,3,21,22,4,22,21,3,19,20,4,19,10,3,21,22,5,19,18,5,22,20,5,22,23,3,17,19,0,24
3088132,de_mirage_go,0,7,16,10,6,19,18,2,18,14,3,19,14,1,18,12,3,18,20,4,13,24,2,15,24,3,15,16,3,12,8,4,14
3088135,de_mirage_go,1,16,5,22,2,11,19,5,8,15,5,13,17,2,12,16,0,11,15,2,17,13,1,18,8,0,16,12,1,19,7,2,19
3088136,de_mirage_go,0,1,16,10,0,16,9,1,16,1,2,17,4,0,16,4,1,16,17,2,5,16,4,7,19,1,5,15,3,5,14,3,6
3088138,de_mirage_go,1,16,8,20,3,14,15,5,17,20,3,17,26,3,11,11,3,17,16,5,17,26,3,19,7,4,19,14,3,19,12,1,18
3088140,de_mirage_go,0,6,16,25,1,19,11,3,18,10,4,19,7,4,20,8,1,18,23,2,9,19,6,13,18,3,13,15,2,15,19,3,11
3088141,de_mirage_go,0,0,16,8,1,16,13,3,16,9,0,14,5,3,16,7,4,15,20,4,9,13,6,11,19,3,7,13,3,4,11,1,11
3088143,de_mirage_go,1,16,9,29,4,13,20,2,17,22,8,15,14,3,13,12,8,14,20,3,21,17,2,18,15,5,21,7,6,20,13,5,18
3088144,de_mirage_go,0,12,16,24,3,19,14,3,20,18,5,19,13,3,23,12,2,25,32,5,16,23,5,18,24,4,13,15,9,16,12,3,18
3088145,de_mirage_go,0,7,16,32,1,16,14,3,18,10,9,19,13,3,18,6,2,20,32,8,14,19,4,15,17,3,13,12,5,16,11,2,17
3088146,de_mirage_go,1,16,10,27,6,15,18,9,22,19,2,17,16,2,16,13,2,20,22,2,22,19,3,17,20,1,18,19,3,18,10,2,18
3088147,de_mirage_go,0,0,16,10,0,16,7,3,14,7,2,16,3,4,16,7,1,16,20,5,13,23,1,4,13,5,6,14,3,5,8,4,7
3088148,de_mirage_go,1,16,1,18,3,7,22,2,3,13,5,5,14,2,6,14,1,3,4,1,17,10,0,17,3,1,16,2,1,16,5,0,16
3088149,de_mirage_go,0,5,16,13,6,19,9,2,21,7,1,20,6,1,19,10,4,20,27,5,9,18,3,10,15,4,12,19,2,8,20,0,7
3088150,de_mirage_go,1,16,2,23,1,7,19,4,11,15,5,8,14,3,10,13,1,10,19,1,16,6,4,17,6,1,18,6,2,17,9,0,16
3088152,de_mirage_go,1,16,1,21,3,4,20,1,6,16,5,5,17,1,4,10,3,10,6,1,16,11,1,17,5,0,17,5,1,17,2,0,17
3088153,de_mirage_go,1,16,2,24,6,10,20,5,13,15,3,12,9,1,8,14,1,7,11,0,17,5,0,17,10,5,16,16,4,16,7,1,16
3088154,de_mirage_go,0,13,16,24,5,22,28,3,22,15,3,20,21,6,22,14,2,23,39,3,14,22,5,19,20,2,24,14,7,21,14,3,24
3088156,de_mirage_go,1,16,2,25,4,13,20,1,7,15,6,10,16,0,11,9,0,11,11,3,17,13,2,18,8,2,17,8,2,17,12,4,16
3088398,de_mirage_go,1,16,13,29,6,19,17,9,20,19,0,17,18,5,20,19,1,20,27,4,21,22,3,19,18,2,19,15,2,23,14,3,22
3088400,de_mirage_go,1,16,12,20,7,21,24,4,19,20,4,18,17,6,17,19,4,16,18,6,22,22,1,21,14,1,20,18,4,21,18,3,17
3088401,de_mirage_go,1,16,9,23,6,16,20,3,14,24,5,15,14,2,15,16,1,15,26,4,18,19,3,18,10,3,18,11,4,20,9,2,23
3088402,de_mirage_go,1,16,14,28,7,20,32,3,17,19,7,23,12,5,20,12,3,20,21,5,20,25,3,21,19,4,22,14,3,21,21,2,19
3088403,de_mirage_go,1,16,5,32,2,12,19,5,13,12,5,11,11,5,11,14,3,12,16,2,18,12,5,17,8,1,18,11,1,19,12,0,16
3088481,de_mirage_go,0,3,16,13,3,16,8,0,16,6,1,16,9,2,18,6,2,18,17,4,11,16,6,8,18,2,8,14,7,11,19,2,4
3088484,de_mirage_go,1,16,13,30,4,22,19,3,23,23,1,20,16,4,21,17,4,18,31,2,19,22,7,21,21,3,17,12,4,24,18,3,25
3088487,de_mirage_go,0,5,16,14,2,17,11,3,21,12,3,18,11,1,17,7,0,20,27,5,11,22,4,12,17,10,12,10,6,12,17,1,9
3088488,de_mirage_go,1,16,6,34,5,9,18,5,15,20,4,14,18,2,9,8,3,9,8,3,20,13,2,19,9,0,19,17,0,18,8,1,22
3088489,de_mirage_go,0,13,16,25,4,20,22,5,20,19,3,19,25,1,23,12,1,22,21,4,22,18,7,19,26,0,21,22,3,23,16,3,18
3088492,de_mirage_go,0,14,16,24,2,21,19,6,23,24,4,25,22,1,23,14,1,26,30,7,15,23,6,20,28,4,25,23,3,22,14,3,21
3088493,de_mirage_go,0,11,16,20,5,22,15,6,21,28,2,16,18,3,22,16,3,18,24,3,17,24,3,19,22,0,19,12,7,22,17,1,20
3088495,de_mirage_go,0,10,16,21,0,20,22,3,21,11,9,22,17,1,21,20,2,19,23,7,20,26,5,21,19,5,17,13,9,15,22,1,18
3088496,de_mirage_go,0,2,16,12,1,17,7,1,17,13,1,16,10,2,16,2,1,17,25,5,8,19,7,7,12,5,9,16,4,7,11,3,13
3088497,de_mirage_go,0,8,16,25,2,18,22,2,17,10,3,17,8,1,17,13,3,18,13,4,16,19,7,18,19,5,14,21,2,16,14,4,14
3093968,de_mirage_go,1,16,3,18,4,10,20,4,8,18,1,6,12,3,9,13,3,6,10,1,16,6,3,17,11,0,17,7,0,15,4,3,16
3093969,de_mirage_go,1,16,8,25,7,14,13,10,17,16,7,15,24,4,12,24,2,14,16,3,21,15,3,20,22,1,19,13,7,20,6,5,22
3093970,de_mirage_go,0,6,16,12,4,21,16,2,19,13,1,18,8,4,22,9,2,19,29,3,14,18,2,11,19,3,9,18,2,13,15,2,11
3093973,de_mirage_go,1,16,4,24,4,11,24,9,10,19,2,11,14,1,13,9,1,10,21,3,16,8,3,18,10,1,19,11,2,18,5,1,19
3093976,de_mirage_go,1,16,8,28,10,11,26,3,11,17,1,16,12,8,14,16,1,12,17,4,20,12,4,21,11,1,21,13,1,17,10,3,21
3093977,de_mirage_go,0,14,16,29,5,20,21,2,22,13,9,23,22,6,21,14,2,22,24,2,16,19,5,20,22,6,23,23,3,20,20,2,20
3093978,de_mirage_go,0,7,16,15,7,20,20,3,18,19,0,20,13,3,20,9,1,18,26,7,15,18,1,16,18,6,13,17,2,15,17,2,17
3093979,de_mirage_go,1,16,13,19,5,18,23,3,19,20,1,14,18,3,19,22,1,19,23,4,23,20,3,20,18,6,20,12,3,20,16,2,19
3093980,de_mirage_go,1,16,1,21,6,11,22,2,7,22,3,8,12,3,6,6,4,10,16,2,15,3,2,17,10,2,17,4,1,17,9,2,17
3093981,de_mirage_go,1,16,12,21,4,18,25,5,16,24,4,14,19,8,17,13,2,22,26,4,20,22,1,18,16,5,20,18,3,22,5,4,22
3093982,de_mirage_go,1,16,4,22,5,7,20,4,8,19,3,10,16,4,9,12,4,11,10,3,18,9,2,17,10,0,18,10,0,19,6,4,18
3093984,de_mirage_go,0,8,16,10,2,19,16,4,20,10,1,20,12,2,20,15,1,21,26,6,12,20,1,11,27,1,12,18,3,16,9,3,12
3093985,de_mirage_go,0,11,16,13,4,22,21,3,18,15,2,22,15,2,23,13,2,19,26,4,16,24,6,14,20,4,16,20,0,16,14,1,15
3094276,de_mirage_go,0,8,16,23,2,15,12,4,20,13,2,20,15,1,17,7,4,16,20,7,11,20,2,15,14,8,16,20,3,11,13,5,17
3094277,de_mirage_go,1,16,7,18,1,11,20,3,15,18,3,11,16,6,14,20,1,13,11,5,17,15,2,21,7,2,20,15,3,17,16,1,17
3094278,de_mirage_go,0,13,16,20,5,22,19,3,20,29,2,14,12,4,18,17,2,20,23,6,21,15,6,22,22,3,19,15,4,19,19,3,16
3094280,de_mirage_go,1,16,10,29,1,15,22,3,18,15,5,15,19,5,13,18,1,14,19,6,20,18,1,21,15,4,20,14,2,19,8,1,24
3122653,de_dust_se,1,16,12,36,2,16,28,3,20,16,3,17,15,5,16,10,5,17,19,7,20,14,5,20,21,2,22,19,3,20,13,4,23
3122654,de_dust_se,1,16,9,16,6,14,24,5,14,21,2,10,21,3,18,11,6,14,13,5,18,17,1,17,10,6,21,17,1,20,13,1,18
3122655,de_dust_se,0,6,16,19,0,17,8,5,19,12,2,17,11,2,19,9,2,15,26,3,11,20,4,13,16,4,12,16,0,11,9,2,12
3122657,de_dust_se,0,9,16,22,1,19,21,2,18,12,3,21,9,1,19,7,1,20,18,6,14,23,4,12,18,5,16,20,6,15,18,3,14
3122658,de_dust_se,0,7,16,21,3,19,13,2,18,11,2,19,11,1,19,3,3,20,25,5,11,22,2,14,23,2,10,11,6,13,14,4,12
3122689,de_dust_se,0,9,16,17,4,23,15,1,19,11,3,19,23,4,21,6,2,23,25,7,16,28,4,13,19,7,16,16,5,16,17,2,12
3122696,de_dust_se,0,14,16,16,7,21,31,4,18,22,9,22,13,3,24,14,1,21,24,8,20,25,5,19,18,5,20,22,2,17,17,3,20
3122698,de_dust_se,0,10,16,18,4,18,19,1,17,15,3,21,12,6,19,16,4,18,26,5,17,26,4,13,14,12,18,18,4,17,9,3,15
3122702,de_dust_se,1,16,7,22,4,11,26,5,13,20,1,14,15,4,15,13,1,13,27,1,17,12,4,21,14,4,19,7,4,18,6,5,21
3122704,de_dust_se,1,16,14,27,8,22,19,7,22,19,9,20,22,0,17,26,3,18,18,6,26,20,3,22,29,4,21,15,2,20,17,4,24
3122707,de_dust_se,0,4,16,9,3,19,12,5,17,14,1,18,9,1,19,4,0,19,22,5,9,21,3,9,17,4,11,16,4,10,16,4,9
3122708,de_dust_se,0,13,16,19,5,26,28,0,20,13,7,23,25,5,18,14,6,21,23,6,17,24,6,23,25,5,19,16,2,23,17,2,18
3122713,de_dust_se,0,8,16,23,0,19,13,4,17,14,3,18,10,2,21,5,0,20,28,7,14,18,4,15,20,3,10,18,2,12,11,2,14
3122715,de_dust_se,1,16,7,24,5,16,15,4,11,22,2,13,21,3,16,12,3,13,21,2,19,14,2,20,12,3,20,9,1,18,13,0,17
3122718,de_dust_se,0,8,16,21,1,19,17,1,20,11,2,20,6,3,21,14,1,18,27,4,14,22,3,17,19,4,13,16,4,11,14,4,14
3122720,de_dust_se,0,11,16,26,5,18,14,6,20,13,5,21,15,2,24,16,4,24,25,10,17,28,3,15,20,5,17,17,4,19,17,4,16
3122722,de_dust_se,1,16,4,23,2,11,15,2,10,15,5,12,16,5,5,14,7,11,16,3,16,7,3,18,16,1,15,4,3,16,6,1,18
3122913,de_dust_se,0,5,16,13,1,19,12,4,18,14,3,17,13,1,17,6,2,19,18,3,10,25,5,10,22,3,12,15,6,12,10,3,14
3122918,de_dust_se,1,16,3,31,4,10,17,1,13,12,2,11,15,3,7,11,2,14,16,0,17,11,3,19,8,2,18,13,1,16,7,5,17
3122921,de_dust_se,0,13,16,26,2,18,21,2,21,19,2,23,17,7,15,8,4,22,36,4,18,25,6,20,13,7,20,8,3,16,17,1,17
3122922,de_dust_se,1,16,14,29,6,20,20,6,17,23,4,17,21,3,20,15,5,19,17,1,21,19,4,20,19,4,21,20,0,23,16,5,23
3123122,de_dust_se,0,9,16,16,1,18,24,2,20,12,1,20,12,3,20,12,1,19,26,9,17,27,6,15,19,2,14,16,4,14,9,7,17
3123123,de_dust_se,1,16,6,23,7,15,27,2,10,17,4,10,13,5,16,12,2,9,10,4,16,15,4,18,9,3,20,18,4,17,6,0,21
3123124,de_dust_se,0,13,16,28,5,19,15,6,24,16,4,23,23,2,22,12,2,21,28,7,19,33,1,17,18,7,21,17,4,19,13,4,18
3123126,de_dust_se,0,8,16,15,9,22,13,3,21,23,0,15,5,3,18,12,3,21,20,4,15,22,4,14,18,4,15,19,8,15,18,4,10
3123128,de_dust_se,0,13,16,21,5,21,26,1,17,13,5,19,13,4,22,14,1,20,31,2,19,20,4,17,20,7,16,14,4,17,13,0,18
3123129,de_dust_se,0,9,16,12,3,18,14,3,17,16,2,19,14,1,20,14,3,20,22,5,14,21,3,11,17,3,14,11,7,13,22,2,18
3123130,de_dust_se,1,16,6,23,6,16,19,4,9,20,3,13,21,1,12,9,3,12,10,1,17,17,1,17,10,2,19,13,4,19,12,5,20
3123131,de_dust_se,1,16,4,32,2,6,16,3,8,16,4,6,10,3,11,15,1,9,8,3,19,13,1,18,5,1,17,6,2,17,8,0,18
3123133,de_dust_se,1,16,4,20,6,10,17,3,9,21,2,12,16,1,11,12,2,12,20,2,16,9,1,17,9,3,17,10,0,18,6,2,18
3123134,de_dust_se,1,16,3,26,1,8,13,3,11,14,2,8,16,2,6,15,3,4,17,1,17,5,4,17,5,2,17,9,1,16,1,3,18
3123136,de_dust_se,0,3,16,12,5,17,19,0,16,10,3,18,7,2,17,5,1,18,22,2,7,21,3,13,21,2,10,15,5,11,7,2,12
3123137,de_dust_se,1,16,11,19,7,21,18,5,21,22,4,18,18,6,17,18,5,17,24,3,19,17,3,19,11,5,20,21,4,17,21,3,20
3123141,de_dust_se,0,5,16,16,2,18,13,2,21,17,4,18,6,4,19,7,3,17,22,5,12,24,1,9,18,5,11,12,4,13,15,2,15
3123143,de_dust_se,1,16,11,29,4,19,23,1,18,15,5,17,18,5,14,18,2,16,19,3,20,18,5,21,19,5,21,15,3,20,12,2,21
3123144,de_dust_se,0,5,16,12,5,16,13,2,17,9,3,19,9,1,18,10,0,17,21,5,10,20,1,9,20,3,10,15,3,13,11,5,11
3123146,de_dust_se,1,16,3,21,4,12,21,3,7,25,1,6,13,1,8,8,3,6,9,4,16,8,3,17,7,1,19,9,1,19,6,2,17
3123147,de_dust_se,1,16,2,21,7,10,21,4,5,14,4,5,19,3,9,13,4,4,9,4,17,9,0,17,9,3,18,4,1,18,2,1,18
3123150,de_dust_se,1,16,11,22,10,19,17,5,16,21,6,21,23,3,20,13,3,17,24,6,21,16,6,20,17,6,18,19,4,21,17,3,16
3123151,de_dust_se,1,16,7,28,7,12,28,1,12,15,4,12,7,3,14,12,1,13,29,2,17,13,1,19,6,6,20,11,0,17,4,4,18
3123153,de_dust_se,0,10,16,17,4,19,16,0,18,14,3,20,16,4,20,10,3,22,23,2,14,18,5,15,20,2,14,20,2,17,18,2,13
3123157,de_dust_se,0,1,16,8,0,16,4,2,16,7,0,17,4,0,16,7,1,15,23,4,7,18,4,5,14,6,5,15,1,7,10,4,6
3123158,de_dust_se,1,16,3,24,5,7,18,4,10,15,2,6,17,0,5,12,2,5,14,5,15,7,1,19,4,3,17,3,2,18,5,1,17
3123159,de_dust_se,1,16,5,29,2,9,13,8,14,16,2,9,21,1,13,11,6,16,14,4,17,17,5,19,18,1,18,9,1,17,3,2,19
3123160,de_dust_se,0,11,16,29,4,19,15,1,17,15,5,19,16,7,21,16,2,19,18,7,19,25,3,18,22,3,15,15,3,20,15,1,19
3123163,de_dust_se,1,16,1,19,3,4,21,2,7,16,2,3,15,5,9,7,4,10,8,3,17,7,3,15,10,0,15,6,2,15,2,0,17
3123165,de_dust_se,0,11,16,24,7,18,18,4,22,15,3,21,18,2,22,7,2,19,30,2,16,13,7,19,32,0,10,16,1,18,11,4,19
3123269,de_dust_se,0,14,16,23,7,25,31,5,22,20,3,22,16,2,25,16,5,23,28,6,25,26,4,20,25,4,24,23,2,21,15,6,17
3123272,de_dust_se,1,16,7,30,3,12,16,2,16,19,2,14,15,3,16,14,3,16,18,2,19,16,3,19,15,4,18,20,1,19,5,4,19
3123274,de_dust_se,1,16,4,15,9,12,21,0,10,22,3,10,13,3,9,14,4,12,10,3,17,13,3,17,13,4,19,10,1,16,7,0,17
3123275,de_dust_se,0,14,16,23,3,23,25,4,18,14,5,23,26,3,21,14,4,18,21,7,21,25,5,19,25,7,19,17,6,21,15,6,23
3123278,de_dust_se,0,8,16,22,2,18,16,2,17,15,1,20,14,5,19,8,2,20,27,2,12,27,6,13,16,5,17,16,3,16,8,3,18
3123279,de_dust_se,0,2,16,8,0,17,6,3,16,4,0,18,5,0,17,5,2,18,21,2,8,22,5,6,13,6,8,17,4,5,13,1,4
3123280,de_dust_se,0,12,16,26,5,21,23,3,19,14,4,21,20,5,21,16,3,20,25,6,21,23,2,19,21,5,18,15,5,18,18,5,23
3123283,de_dust_se,1,16,1,22,1,5,21,3,3,13,3,10,13,1,3,14,2,2,4,3,17,5,0,16,5,1,17,4,0,16,4,0,17
3123287,de_dust_se,1,16,3,19,6,10,21,4,7,18,4,10,22,5,6,5,2,10,11,2,17,10,1,18,12,1,18,5,5,16,5,1,16
3123290,de_dust_se,1,16,12,28,6,16,20,3,20,14,6,17,27,1,16,9,10,20,21,7,20,25,5,17,10,4,21,20,1,20,13,4,20
3123293,de_dust_se,0,10,16,19,7,21,16,3,22,21,5,18,9,5,18,14,7,21,26,4,17,29,7,18,21,5,13,14,4,14,9,8,18
3123295,de_dust_se,1,16,3,25,4,9,21,5,6,19,2,8,11,4,7,10,1,7,9,0,17,13,3,16,7,2,17,6,2,19,2,1,17
3123296,de_dust_se,1,16,7,25,3,11,19,2,12,19,2,15,14,3,15,13,2,11,15,1,17,21,0,19,10,3,17,5,0,19,12,2,18
3123299,de_dust_se,0,3,16,17,0,16,6,4,19,8,1,19,11,2,19,8,2,19,21,6,13,17,4,13,16,6,10,19,2,6,18,8,8
3123300,de_dust_se,0,9,16,18,3,17,14,3,21,18,3,18,11,2,21,11,3,20,30,4,13,17,8,16,19,4,13,15,5,15,16,3,15
3123301,de_dust_se,0,6,16,9,4,17,18,3,18,11,1,17,14,1,20,10,3,21,21,6,12,20,6,12,20,3,12,19,0,14,13,3,13
3123303,de_dust_se,0,9,16,30,3,20,16,3,22,16,6,20,15,2,20,7,1,19,22,6,18,23,4,17,23,8,16,14,4,14,19,2,20
3123304,de_dust_se,0,3,16,11,0,17,8,0,17,3,2,18,3,1,19,7,0,18,20,6,5,18,3,7,19,4,9,13,4,6,19,2,5
3123305,de_dust_se,0,5,16,13,6,18,9,7,18,12,3,17,8,4,18,6,1,16,27,5,8,15,8,11,17,6,7,15,6,10,13,4,12
3123306,de_dust_se,0,14,16,22,6,25,16,5,22,22,5,19,26,3,20,17,6,23,36,4,20,19,5,19,23,1,18,18,5,24,12,6,22
3123308,de_dust_se,0,2,16,11,5,17,6,1,16,7,2,17,13,1,18,10,3,16,18,2,6,17,3,11,21,2,10,15,2,8,12,1,12
3123310,de_dust_se,1,16,10,26,2,17,24,1,14,20,6,19,17,4,13,9,3,17,15,5,19,17,5,19,23,1,17,11,5,22,14,2,19
3123311,de_dust_se,0,2,16,6,2,18,4,2,18,6,2,17,12,1,17,5,1,17,19,4,7,22,2,5,20,2,7,16,2,7,10,7,9
3123313,de_dust_se,1,16,12,25,6,17,22,7,21,20,5,19,19,5,22,17,4,19,26,7,21,26,1,19,18,6,23,13,2,21,13,3,19
3123321,de_dust_se,1,16,10,25,6,20,21,5,17,21,7,18,12,6,20,14,6,22,33,1,16,17,6,22,13,3,21,16,2,18,18,2,19
3123324,de_dust_se,0,10,16,28,2,18,22,1,19,12,3,23,13,4,22,11,3,21,26,4,17,26,3,14,17,7,20,20,4,16,14,6,19
3123326,de_dust_se,0,10,16,24,6,19,11,5,23,14,3,21,16,0,20,16,1,22,37,4,17,18,5,16,15,3,20,21,2,13,14,4,15
3123459,de_dust_se,1,16,7,28,0,11,20,5,13,13,7,17,19,4,13,15,4,11,13,6,19,15,1,21,14,2,19,15,4,18,8,4,19
3123460,de_dust_se,0,3,16,14,0,17,8,3,18,10,1,16,3,1,17,6,1,16,27,3,5,16,3,6,11,6,12,14,2,9,16,0,9
3123462,de_dust_se,0,14,16,29,2,19,19,1,17,16,5,24,17,9,22,21,4,22,27,6,22,20,7,25,19,5,21,16,4,18,21,0,16
